ReportNumber,VehicleCrashKey,DriverAtFault,DriverInjurySeverity,DriverSubstanceAbuse,DriverDistractedBy,VehicleType,VehicleMovement,VehicleGoingDir,VehicleDamageExtent,SpeedLimit,ParkedVehicle,SubstanceAbuseContributed,VehiclesCrashedTotal,VehicleKey,LocalCaseNumber,AgencyName,ACRSReportType,HitRun,LaneDirection,LaneNumber,NumberOfLanes,RoadGrade,NonTraffic,OffRoadIncident,AccidentAtFault,CollisionType,SurfaceCondition,Light,TrafficControl,Junction,IntersectionType,RoadAlignment,RoadCondition,RoadDivision,Latitude,Longitude,RoadKey_x,CrossStreetKey,NonMotoristTotal,NonMotoristInjury,NonMotoristFatal,DateHourKey,LocationAreaKey,Make,Year_x,BaseModel,BodyClass,Cylinders,Displacement,Transmission,Drivetrain,FuelType,CityMPG,HighwayMPG,RoadName_x,RouteType_x,RoadName_y,RouteType_y,RoadKey_y,Zipcode,MailCity,ShapeLength,ShapeArea,CentroidLatitude,CentroidLongitude,Temperature,Humidity,Precipitation,Rain,Snow,WindSpeed,WindDirection,WeatherKey,Datetime,Hour,TimeOfDay,DayNumber,WeekDayNumber,WeekDayName,WeekendFlag,MonthNumber,MonthName,Year_y,HolidayFlag,HolidayName
MCP30090075,5F3E05B949DF4EF081F985FEA6343A5E,True,NO APPARENT INJURY,UNKNOWN,LOOKED BUT DID NOT SEE,PASSENGER,MAKING U TURN,East,DISABLING,30,False,False,2,3429855151851575,230069321,Montgomery County Police,Injury ,False,East,1,1,LEVEL,False,False,DRIVER,SAME DIRECTION LEFT TURN,WET,DAYLIGHT,NO CONTROLS,UNKNOWN,T-INTERSECTION,CURVE LEFT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.28328446,-77.20813873,97790886312176,8207334986855977,0,0,0,2023120114,7721721839291851,Chevrolet,2003,Tahoe,Sport Utility Vehicle - 4WD,8.0,5.3,Automatic 4,AWD,Regular Gasoline,13,16,BETHESDA CHURCH RD,County,RIDGE MANOR DR,UNKNOWN,8207334986855977,20872,DAMASCUS,179417.342235,548226849.644,39.29185112010591,-77.21721805979222,7.409,67.86778,0.1,0.1,0.0,11.966954,164.2913,231201147217292918,2023-12-01 14:00:00,14,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP31680064,F7963A921F1A42B59C12232EF674009C,False,POSSIBLE INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,East,DISABLING,25,False,False,2,9233316820593390,230069330,Montgomery County Police,Injury ,False,West,1,1,GRADE DOWNHILL,False,False,DRIVER,HEAD ON LEFT TURN,WET,DAYLIGHT,NO CONTROLS,INTERSECTION RELATED,T-INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",39.04729427,-77.16337509,107527402270506,8374576333786523,0,0,0,2023120115,7722348939035838,Honda,2010,Odyssey,Minivan - 2WD,6.0,3.5,Automatic 5,FWD,Regular Gasoline,16,23,GAINSBOROUGH RD,County,SMOKETREE RD,County,8374576333786523,20854,POTOMAC,228033.395393,1043434019.25,39.035838792614044,-77.22348935970544,9.313,62.495884,0.0,0.0,0.0,14.404499,178.56793,231201157223490358,2023-12-01 15:00:00,15,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP31680064,6E73B8D5B4A84236844168BC961E0296,True,NO APPARENT INJURY,NONE,LOOKED BUT DID NOT SEE,PASSENGER,MAKING LEFT TURN,West,DISABLING,25,False,False,2,5867016817848002,230069330,Montgomery County Police,Injury ,False,West,1,1,GRADE DOWNHILL,False,False,DRIVER,HEAD ON LEFT TURN,WET,DAYLIGHT,NO CONTROLS,INTERSECTION RELATED,T-INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",39.04729427,-77.16337509,107527402270506,8374576333786523,0,0,0,2023120115,7722348939035838,Honda,2012,CR-V,Sport Utility Vehicle - 2WD,4.0,2.4,Automatic 5,AWD,Regular Gasoline,22,29,GAINSBOROUGH RD,County,SMOKETREE RD,County,8374576333786523,20854,POTOMAC,228033.395393,1043434019.25,39.035838792614044,-77.22348935970544,9.313,62.495884,0.0,0.0,0.0,14.404499,178.56793,231201157223490358,2023-12-01 15:00:00,15,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP31290086,9A8A3AB1405E457F89693517C324D0AE,True,NO APPARENT INJURY,NONE,LOOKED BUT DID NOT SEE,BUS,MAKING LEFT TURN,North,SUPERFICIAL,25,False,False,1,2250767647570290,230069339,Montgomery County Police,Property Damage ,False,South,1,1,GRADE DOWNHILL,False,False,DRIVER,SAME DIRECTION SIDESWIPE,WET,DAYLIGHT,NO CONTROLS,INTERSECTION RELATED,T-INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.0478085,-77.08423667,2720580719624268,5907084688463086,0,0,0,2023120115,7705486039088590,Freightliner,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,FERNHILL RD,County,DAHILL RD,County,5907084688463086,20906,SILVER SPRING,133207.174949,359110751.771,39.08859082555049,-77.05486091907257,7.8325,78.53818,1.3,1.3,0.0,14.154915,187.30566,231201157054890885,2023-12-01 15:00:00,15,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP3232004J,CD896D01BA1D4585A185E8F975814F68,True,NO APPARENT INJURY,NONE,LOOKED BUT DID NOT SEE,OTHER,BACKING,South,FUNCTIONAL,10,False,False,2,8168321465439775,230069343,Montgomery County Police,Property Damage ,False,North,1,1,LEVEL,False,False,DRIVER,OTHER,DRY,DAYLIGHT,NO CONTROLS,NON INTERSECTION,UNKNOWN,OTHER,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.09446118,-76.98342275,8214565052874438,8992381236414759,0,0,0,2023120115,7699078639113935,Unknown,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,SILO WAY,County,FARMCREST DR,UNKNOWN,8992381236414759,20905,SILVER SPRING,177248.423989,356085971.377,39.113935979088154,-76.99078608747817,7.5205,78.490585,1.3,1.3,0.0,14.154915,187.30566,231201156990791139,2023-12-01 15:00:00,15,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP3232004J,1BED2AAE3D4B492A9C3DA2E5A4E3BA50,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,SLOWING OR STOPPING,UNKNOWN,FUNCTIONAL,10,False,False,2,8445119884894438,230069343,Montgomery County Police,Property Damage ,False,North,1,1,LEVEL,False,False,DRIVER,OTHER,DRY,DAYLIGHT,NO CONTROLS,NON INTERSECTION,UNKNOWN,OTHER,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.09446118,-76.98342275,8214565052874438,8992381236414759,0,0,0,2023120115,7699078639113935,Acura,2013,ILX,Compact Cars,4.0,1.5,Automatic 5,FWD,Premium Gasoline,22,31,SILO WAY,County,FARMCREST DR,UNKNOWN,8992381236414759,20905,SILVER SPRING,177248.423989,356085971.377,39.113935979088154,-76.99078608747817,7.5205,78.490585,1.3,1.3,0.0,14.154915,187.30566,231201156990791139,2023-12-01 15:00:00,15,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP3347001F,FC0D628757A942BBB46979C5186C2278,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MAKING LEFT TURN,East,DISABLING,35,False,False,2,3285744028615415,230069347,Montgomery County Police,Property Damage ,False,East,0,2,GRADE DOWNHILL,False,False,DRIVER,SAME DIR REND LEFT TURN,WET,DAYLIGHT,TRAFFIC SIGNAL,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,UNKNOWN,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",38.98889918,-77.14974232,1363718650800826,2810990849197631,0,0,0,2023120116,7715220038996189,BMW,2016,X1,Large Cars,4.0,2.0,Automatic 8,AWD,Premium Gasoline,22,31,RIVER RD,Maryland (State),ROYAL DOMINION DR,County,2810990849197631,20817,BETHESDA,143234.920079,403664948.588,38.996189145680184,-77.15220044157795,8.542999,81.14362,0.6,0.6,0.0,11.252519,187.35228,231201167152289961,2023-12-01 16:00:00,16,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP3347001F,188CE49BAD624171B9F8A3883B5DB1AF,True,NO APPARENT INJURY,NONE,LOOKED BUT DID NOT SEE,PASSENGER,MOVING CONSTANT SPEED,East,FUNCTIONAL,35,False,False,2,538750821328811,230069347,Montgomery County Police,Property Damage ,False,East,0,2,GRADE DOWNHILL,False,False,DRIVER,SAME DIR REND LEFT TURN,WET,DAYLIGHT,TRAFFIC SIGNAL,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,UNKNOWN,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",38.98889918,-77.14974232,1363718650800826,2810990849197631,0,0,0,2023120116,7715220038996189,Lexus,2016,ES,Midsize Cars,4.0,2.5,Automatic 6,FWD,Regular Gasoline,21,31,RIVER RD,Maryland (State),ROYAL DOMINION DR,County,2810990849197631,20817,BETHESDA,143234.920079,403664948.588,38.996189145680184,-77.15220044157795,8.542999,81.14362,0.6,0.6,0.0,11.252519,187.35228,231201167152289961,2023-12-01 16:00:00,16,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP28630032,5F40872B5293404BA817E55A20D39FC1,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MAKING LEFT TURN,West,DISABLING,40,False,False,2,4595510051903263,230069345,Montgomery County Police,Property Damage ,False,North,1,4,GRADE DOWNHILL,False,False,DRIVER,STRAIGHT MOVEMENT ANGLE,WET,DUSK,TRAFFIC SIGNAL,INTERSECTION,T-INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.11232167,-77.1871625,1611524329361443,7127997691671892,0,0,0,2023120116,7718751639140820,Honda,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,SHADY GROVE RD,County,GAITHER RD,County,7127997691671892,20877,GAITHERSBURG,106318.60006,168214721.14,39.14082081737279,-77.18751672326212,8.392,72.2865,0.1,0.1,0.0,12.661564,194.82652,231201167187591408,2023-12-01 16:00:00,16,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP28630032,90E71DBC365D40BEB71C8C7BA27B9087,True,NO APPARENT INJURY,NONE,NOT DISTRACTED,TRUCK,SLOWING OR STOPPING,North,SUPERFICIAL,40,False,False,2,4875847080571780,230069345,Montgomery County Police,Property Damage ,False,North,1,4,GRADE DOWNHILL,False,False,DRIVER,STRAIGHT MOVEMENT ANGLE,WET,DUSK,TRAFFIC SIGNAL,INTERSECTION,T-INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.11232167,-77.1871625,1611524329361443,7127997691671892,0,0,0,2023120116,7718751639140820,Ford,2006,Taurus,Large Cars,6.0,3.0,Automatic 4,FWD,Regular Gasoline,17,25,SHADY GROVE RD,County,GAITHER RD,County,7127997691671892,20877,GAITHERSBURG,106318.60006,168214721.14,39.14082081737279,-77.18751672326212,8.392,72.2865,0.1,0.1,0.0,12.661564,194.82652,231201167187591408,2023-12-01 16:00:00,16,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP3220004G,EC6CEE0DAF634832A2D90EDB5D1CB0EA,True,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,SLOWING OR STOPPING,South,FUNCTIONAL,35,False,False,3,6941268272467332,230069349,Montgomery County Police,Property Damage ,False,South,1,4,LEVEL,False,False,DRIVER,SAME DIR REAR END,WET,DARK LIGHTS ON,NO CONTROLS,NON INTERSECTION,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.12366867,-77.17937717,4972572914805173,6804416543578716,0,0,0,2023120116,7718751639140820,Cadillac,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,FREDERICK RD,Maryland (State),S WESTLAND DR,Municipality,6804416543578716,20877,GAITHERSBURG,106318.60006,168214721.14,39.14082081737279,-77.18751672326212,8.392,72.2865,0.1,0.1,0.0,12.661564,194.82652,231201167187591408,2023-12-01 16:00:00,16,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP3220004G,B6C7AB1D93904EA89E53460CCA349BFE,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,SLOWING OR STOPPING,South,DISABLING,35,False,False,3,819104295066031,230069349,Montgomery County Police,Property Damage ,False,South,1,4,LEVEL,False,False,DRIVER,SAME DIR REAR END,WET,DARK LIGHTS ON,NO CONTROLS,NON INTERSECTION,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.12366867,-77.17937717,4972572914805173,6804416543578716,0,0,0,2023120116,7718751639140820,Nissan,2013,Altima,Midsize Cars,4.0,2.5,Automatic 6,FWD,Regular Gasoline,22,30,FREDERICK RD,Maryland (State),S WESTLAND DR,Municipality,6804416543578716,20877,GAITHERSBURG,106318.60006,168214721.14,39.14082081737279,-77.18751672326212,8.392,72.2865,0.1,0.1,0.0,12.661564,194.82652,231201167187591408,2023-12-01 16:00:00,16,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP3220004G,05130BFF5F6E40659E7D33232B4C8E38,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,SLOWING OR STOPPING,South,FUNCTIONAL,35,False,False,3,4552950317993404,230069349,Montgomery County Police,Property Damage ,False,South,1,4,LEVEL,False,False,DRIVER,SAME DIR REAR END,WET,DARK LIGHTS ON,NO CONTROLS,NON INTERSECTION,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.12366867,-77.17937717,4972572914805173,6804416543578716,0,0,0,2023120116,7718751639140820,Honda,2023,Pilot,Standard Sport Utility Vehicle 4WD,6.0,3.5,Automatic 10,AWD,Regular Gasoline,19,25,FREDERICK RD,Maryland (State),S WESTLAND DR,Municipality,6804416543578716,20877,GAITHERSBURG,106318.60006,168214721.14,39.14082081737279,-77.18751672326212,8.392,72.2865,0.1,0.1,0.0,12.661564,194.82652,231201167187591408,2023-12-01 16:00:00,16,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP3245004R,FE42F20BF5324F7A89CAD8962978CC44,True,NO APPARENT INJURY,ALCOHOL,LOOKED BUT DID NOT SEE,PASSENGER,MOVING CONSTANT SPEED,South,SUPERFICIAL,10,False,True,1,819104462842221,23069359,Montgomery County Police,Injury ,False,UNKNOWN,0,0,UNKNOWN,True,True,DRIVER,OTHER,UNKNOWN,DARK LIGHTS ON,NO CONTROLS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,39.1269323,-77.2595165,7781945108562677,7781945108562677,1,1,0,2023120117,7724972439113159,Nissan,2019,Altima,Midsize Cars,4.0,2.5,Automatic CVT,FWD,Regular Gasoline,25,34,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,7781945108562677,20878,GAITHERSBURG,187104.712096,566694169.79,39.1131591007985,-77.24972483440455,7.348,86.829605,2.2,2.2,0.0,10.495713,174.09395,231201177249791131,2023-12-01 17:00:00,17,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP3259003W,B28BC570C5AA482DAA849F677616F1A2,True,NO APPARENT INJURY,NONE,OTHER DISTRACTION,PASSENGER,MOVING CONSTANT SPEED,East,FUNCTIONAL,30,False,False,1,1032942965443017,230069363,Montgomery County Police,Property Damage ,False,East,1,1,LEVEL,False,False,DRIVER,SINGLE VEHICLE,WET,DARK LIGHTS ON,NO CONTROLS,UNKNOWN,UNKNOWN,CURVE LEFT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",38.95471167,-77.12832667,8599911420118079,416041484875041,0,0,0,2023120117,7711806238956479,Toyota,2015,Corolla,Midsize Cars,4.0,1.8,Automatic CVT,FWD,Regular Gasoline,28,36,MACARTHUR BLVD,County,WALHONDING RD,County,416041484875041,20816,BETHESDA,58716.1248449,117565480.431,38.95647982277882,-77.11806249046538,7.1974998,99.31799,1.1,1.1,0.0,9.746631,184.23631,231201177118089564,2023-12-01 17:00:00,17,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP30930052,A1247BD6DD0E462BA59A923777800C01,True,NO APPARENT INJURY,UNKNOWN,UNKNOWN,UNKNOWN,MAKING RIGHT TURN,West,UNKNOWN,35,False,False,1,8168321465439775,230071338,Montgomery County Police,Injury ,True,North,3,3,LEVEL,False,False,DRIVER,OTHER,UNKNOWN,DARK LIGHTS ON,UNKNOWN,UNKNOWN,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",38.9638525,-77.08713637,7307765282026999,1281176032118226,1,1,0,2023120117,7707842038983818,Unknown,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,WISCONSIN AVE,Maryland (State),S PARK AVE,Municipality,1281176032118226,20815,CHEVY CHASE,78258.2702851,151813895.483,38.98381860627773,-77.07842006190148,8.1745,83.95751,0.9,0.9,0.0,7.8625183,195.94547,231201177078489838,2023-12-01 17:00:00,17,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP295400DR,F903A05D23D547F0A8EF53743920CDB9,True,NO APPARENT INJURY,NONE,UNKNOWN,PASSENGER,MOVING CONSTANT SPEED,East,DISABLING,35,False,False,1,8799324775554038,230069360,Montgomery County Police,Property Damage ,False,East,0,3,LEVEL,False,False,DRIVER,SAME DIR REAR END,WET,DARK LIGHTS ON,NO CONTROLS,UNKNOWN,UNKNOWN,STRAIGHT,NO DEFECTS,ONE-WAY TRAFFICWAY,39.01908217,-77.011565,5005946941929880,5247674275999428,0,0,0,2023120117,7700923739021308,Nissan,2014,370Z,Two Seaters,6.0,3.7,Automatic 7,RWD,Premium Gasoline,18,25,UNIVERSITY BLVD E,Maryland (State),LEXINGTON DR,County,5247674275999428,20901,SILVER SPRING,65628.3210741,155364678.639,39.021308415483304,-77.00923776704389,6.7045,97.95831,1.1,1.1,0.0,6.5693827,189.46225,231201177009290213,2023-12-01 17:00:00,17,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP2930003X,17A99D2928B0455491E71A6DCFBAF86B,True,NO APPARENT INJURY,NONE,OTHER DISTRACTION,PASSENGER,SLOWING OR STOPPING,East,DISABLING,15,False,False,1,5118867093033853,230069362,Montgomery County Police,Property Damage ,True,UNKNOWN,0,0,UNKNOWN,True,True,DRIVER,OTHER,UNKNOWN,DARK LIGHTS ON,NO CONTROLS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,39.05800983,-77.03784583,7781945108562677,7781945108562677,0,0,0,2023120117,7704240439043964,Kia,2018,Rio,Compact Cars,4.0,1.6,Automatic 6,FWD,Regular Gasoline,28,37,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,7781945108562677,20902,SILVER SPRING,106667.47762,213127715.894,39.043964218321996,-77.04240449690725,6.594,97.95653,1.1,1.1,0.0,6.5693827,189.46225,231201177042490439,2023-12-01 17:00:00,17,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP31380064,7B921765E1F7474E844DE67DE1720F10,True,NO APPARENT INJURY,NONE,LOOKED BUT DID NOT SEE,EMERGENCY,SLOWING OR STOPPING,East,DISABLING,30,False,False,1,5165463379383337,230069389,Montgomery County Police,Property Damage ,False,East,1,2,LEVEL,False,False,DRIVER,SINGLE VEHICLE,WET,DARK NO LIGHTS,UNKNOWN,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,UNKNOWN,"TWO-WAY, NOT DIVIDED",39.06003132,-77.03912349,670409629174736,9987350733104536,0,0,0,2023120117,7704240439043964,Chevrolet,2015,Suburban,Standard Sport Utility Vehicle 2WD,8.0,5.3,Automatic 6,4WD,Regular Gasoline,15,22,GLENALLAN AVE,County,HEURICH RD,County,9987350733104536,20902,SILVER SPRING,106667.47762,213127715.894,39.043964218321996,-77.04240449690725,6.594,97.95653,1.1,1.1,0.0,6.5693827,189.46225,231201177042490439,2023-12-01 17:00:00,17,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP289200FN,F28511F41501411B9DCC8485D8A804AB,True,POSSIBLE INJURY,NONE,NOT DISTRACTED,PASSENGER,SKIDDING,East,DISABLING,30,False,False,1,3233063173565461,230069361,Montgomery County Police,Injury ,False,East,1,1,LEVEL,False,False,DRIVER,SINGLE VEHICLE,WET,DARK LIGHTS ON,NO CONTROLS,UNKNOWN,UNKNOWN,STRAIGHT,HOLES RUTS ETC,"TWO-WAY, NOT DIVIDED",39.01487833,-77.0545,5564981422910326,424439313025704,0,0,0,2023120117,7703596439001907,Toyota,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,FOREST GLEN RD,Maryland (State),SEMINARY RD,County,424439313025704,20910,SILVER SPRING,82846.1568889,126320091.137,39.00190768010143,-77.03596497235911,8.0965,83.94835,0.9,0.9,0.0,7.8625183,195.94547,231201177035990019,2023-12-01 17:00:00,17,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP31260051,85BB3295F15049FF986124FB36CEB8D4,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,North,FUNCTIONAL,20,False,False,2,3233063173565461,230069368,Montgomery County Police,Property Damage ,False,North,1,2,LEVEL,False,False,DRIVER,SAME DIRECTION SIDESWIPE,WET,DARK LIGHTS ON,NO CONTROLS,INTERSECTION,T-INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.18210787,-77.26515607,2631439280250214,5604345136865326,0,0,0,2023120118,7729807639132189,Toyota,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,PINNACLE DR,County,CENTURY BLVD,County,5604345136865326,20874,GERMANTOWN,213170.688025,650470416.446,39.13218979347731,-77.29807649150253,7.6735,91.165146,1.4,1.4,0.0,13.75558,173.99109,231201187298091321,2023-12-01 18:00:00,18,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP31260051,C2674E804C364248AE4E3B410389C056,True,NO APPARENT INJURY,NONE,LOOKED BUT DID NOT SEE,PASSENGER,MAKING LEFT TURN,East,SUPERFICIAL,20,False,False,2,8224256104307128,230069368,Montgomery County Police,Property Damage ,False,North,1,2,LEVEL,False,False,DRIVER,SAME DIRECTION SIDESWIPE,WET,DARK LIGHTS ON,NO CONTROLS,INTERSECTION,T-INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.18210787,-77.26515607,2631439280250214,5604345136865326,0,0,0,2023120118,7729807639132189,Toyota,2019,Prius,Midsize Cars,4.0,1.8,Automatic CVT,FWD,Regular Gasoline,52,48,PINNACLE DR,County,CENTURY BLVD,County,5604345136865326,20874,GERMANTOWN,213170.688025,650470416.446,39.13218979347731,-77.29807649150253,7.6735,91.165146,1.4,1.4,0.0,13.75558,173.99109,231201187298091321,2023-12-01 18:00:00,18,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP2677001V,BF0F265B48D5401D932932D55FCE95DF,False,SUSPECTED SERIOUS INJURY,UNKNOWN,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,South,DESTROYED,45,False,False,2,2401514361499321,230069377,Montgomery County Police,Injury ,False,South,1,3,LEVEL,False,False,DRIVER,SAME DIRECTION LEFT TURN,WET,DARK LIGHTS ON,UNKNOWN,NON INTERSECTION,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.20491265,-77.24536065,2800615797607229,4972572914805173,0,0,0,2023120118,7723271939208770,Kia,2022,Soul,Small Station Wagons,4.0,2.0,Automatic CVT,FWD,Regular Gasoline,27,32,RIDGE RD,Maryland (State),FREDERICK RD,Maryland (State),4972572914805173,20876,GERMANTOWN,135940.688675,325819647.952,39.20877090545198,-77.23271948535775,7.12,90.186195,1.1,1.1,0.0,16.23596,176.186,231201187232792087,2023-12-01 18:00:00,18,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP2677001V,0122999A342E4C91B6FD182B7725F52A,True,POSSIBLE INJURY,ALCOHOL,UNKNOWN,PASSENGER,CHANGING LANES,South,DISABLING,45,False,False,2,3997983087352000,230069377,Montgomery County Police,Injury ,False,South,1,3,LEVEL,False,False,DRIVER,SAME DIRECTION LEFT TURN,WET,DARK LIGHTS ON,UNKNOWN,NON INTERSECTION,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",39.20491265,-77.24536065,2800615797607229,4972572914805173,0,0,0,2023120118,7723271939208770,Chevrolet,2015,Colorado,Small Pickup Trucks 2WD,4.0,2.5,Automatic 6,RWD,Regular Gasoline,19,24,RIDGE RD,Maryland (State),FREDERICK RD,Maryland (State),4972572914805173,20876,GERMANTOWN,135940.688675,325819647.952,39.20877090545198,-77.23271948535775,7.12,90.186195,1.1,1.1,0.0,16.23596,176.186,231201187232792087,2023-12-01 18:00:00,18,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP2107004N,C9F42C65EB7740CD8A00C85BA8E6D503,True,NO APPARENT INJURY,UNKNOWN,DISTRACTED BY OUTSIDE PERSON OBJECT OR EVENT,PASSENGER,MAKING LEFT TURN,South,NO DAMAGE,25,False,False,1,6312893571399229,230069755,Montgomery County Police,Property Damage ,True,South,1,1,LEVEL,False,False,DRIVER,OTHER,DRY,DARK LIGHTS ON,NO CONTROLS,NON INTERSECTION,UNKNOWN,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",39.1317057,-77.2295179,1461098681270622,4926942752009341,0,0,0,2023120118,7724972439113159,Chevrolet,0,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,MIDLINE RD,Municipality,LONGMEADOW DR,Municipality,4926942752009341,20878,GAITHERSBURG,187104.712096,566694169.79,39.1131591007985,-77.24972483440455,7.498,91.1533,1.4,1.4,0.0,13.75558,173.99109,231201187249791131,2023-12-01 18:00:00,18,PM,335,4,Friday,0,12,December,2023,0,Unknown
MCP12600017,F6BEC8E00E71492D8E8B1F27B3244BD6,False,NO APPARENT INJURY,NONE,NOT DISTRACTED,PASSENGER,MOVING CONSTANT SPEED,West,DISABLING,40,False,False,2,7285498150627332,230069375,Montgomery County Police,Injury ,False,West,1,1,LEVEL,False,False,DRIVER,STRAIGHT MOVEMENT ANGLE,WET,DARK LIGHTS ON,STOP SIGN,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,UNKNOWN,"TWO-WAY, NOT DIVIDED",39.21558767,-77.3562845,7646479973353349,7277290747916348,0,0,0,2023120118,7732651739188276,Honda,2005,Civic,Compact Cars,4.0,1.7,Manual 5,FWD,Regular Gasoline,26,34,BARNESVILLE RD,County,PEACH TREE RD,County,7277290747916348,20841,BOYDS,250533.236842,772351833.344,39.18827696373,-77.32651785714188,6.8069997,99.65742,1.0,1.0,0.0,15.905319,174.80566,231201187326591882,2023-12-01 18:00:00,18,PM,335,4,Friday,0,12,December,2023,0,Unknown
